1444,0.012121185,1444,-0.002049003,1444,0.004069932,1444,0.008019124,1444,0.00814666,1444,0.014468706,1444,0.014513322,1444,0.014538242,1444,0.005972835,1444,0.006063808
1443,0.012329651,1443,-0.002258312,1443,0.003853763,1443,0.007996474,1443,0.008004068,1443,0.014453452,1443,0.014337267,1443,0.014406567,1443,0.005860943,1443,0.00602181
1442,0.012538116,1442,-0.001950315,1442,0.004269975,1442,0.008412746,1442,0.0083093,1442,0.014859326,1442,0.014729642,1442,0.014824906,1442,0.006215559,1442,0.006409158
1441,0.012746581,1441,-0.001860678,1441,0.00431902,1441,0.00826318,1441,0.008329222,1441,0.014649741,1441,0.014770964,1441,0.014656328,1441,0.006086305,1441,0.006233127
1440,0.012955047,1440,-0.002256458,1440,0.003931258,1440,0.008158768,1440,0.008294709,1440,0.014625913,1440,0.014652312,1440,0.014633463,1440,0.006014592,1440,0.006124686
1439,0.013163512,1439,-0.002177238,1439,0.003988728,1439,0.008046575,1439,0.008139091,1439,0.014529275,1439,0.014528017,1439,0.014507568,1439,0.005970683,1439,0.006058952
1438,0.013371977,1438,-0.0019197,1438,0.004241246,1438,0.008335898,1438,0.0082874,1438,0.014805059,1438,0.014678231,1438,0.014798283,1438,0.006229608,1438,0.00633642
1437,0.013580443,1437,-0.00158072,1437,0.004589544,1437,0.008674609,1437,0.008676854,1437,0.015169951,1437,0.015102888,1437,0.015162311,1437,0.006598954,1437,0.006718949
1436,0.013788908,1436,-0.001733381,1436,0.004459439,1436,0.008601703,1436,0.008648334,1436,0.015032994,1436,0.015026777,1436,0.014981813,1436,0.006410892,1436,0.006524739
1435,0.013997373,1435,-0.002192177,1435,0.004027055,1435,0.00820179,1435,0.008360228,1435,0.014621121,1435,0.014818343,1435,0.014655418,1435,0.006055172,1435,0.006141147
1434,0.014205839,1434,-0.001939286,1434,0.004258917,1434,0.008440088,1434,0.008427103,1434,0.014945026,1434,0.014839343,1434,0.014921905,1434,0.006274672,1434,0.006416751
1433,0.014414304,1433,-0.001687846,1433,0.004479211,1433,0.008636425,1433,0.008550852,1433,0.01512039,1433,0.01497056,1433,0.015103531,1433,0.006513624,1433,0.006631072
1432,0.014622769,1432,-0.001494721,1432,0.004723954,1432,0.008828068,1432,0.008873721,1432,0.015371339,1432,0.015305585,1432,0.015298211,1432,0.006760068,1432,0.006866485
1431,0.014831235,1431,-0.001594389,1431,0.00467086,1431,0.008802682,1431,0.008927172,1431,0.015296495,1431,0.015378124,1431,0.015292848,1431,0.006670369,1431,0.006761987
1430,0.0150397,1430,-0.001877432,1430,0.004338446,1430,0.00854309,1430,0.008646433,1430,0.015028063,1430,0.015106238,1430,0.015014932,1430,0.006373799,1430,0.006507396
1429,0.015248166,1429,-0.002028546,1429,0.004159383,1429,0.00843869,1429,0.008423751,1429,0.014924905,1429,0.014863638,1429,0.014955181,1429,0.006258968,1429,0.006394105
1428,0.015456631,1428,-0.001505143,1428,0.004698911,1428,0.008885557,1428,0.008772383,1428,0.015424578,1428,0.015199815,1428,0.015386438,1428,0.006700915,1428,0.006813865
1427,0.015665096,1427,-0.001401635,1427,0.004772893,1427,0.008941388,1427,0.008907804,1427,0.015503387,1427,0.015361148,1427,0.015471357,1427,0.00682767,1427,0.006939469
1426,0.015873562,1426,-0.00181593,1426,0.004438648,1426,0.008583722,1426,0.008811505,1426,0.015148078,1426,0.015246918,1426,0.015142101,1426,0.006434878,1426,0.006561083
1425,0.016082027,1425,-0.001842584,1425,0.004369115,1425,0.00856664,1425,0.008739473,1425,0.015102432,1425,0.015219974,1425,0.015076569,1425,0.006434615,1425,0.006543712
1424,0.016290492,1424,-0.001721108,1424,0.00452433,1424,0.008722173,1424,0.008656969,1424,0.015300892,1424,0.015198716,1424,0.015302045,1424,0.006572252,1424,0.006713586
1423,0.016498958,1423,-0.00135684,1423,0.004871232,1423,0.0090822,1423,0.00901755,1423,0.015666632,1423,0.0154977,1423,0.015651684,1423,0.00694523,1423,0.007073503
1422,0.016707423,1422,-0.001280708,1422,0.004955272,1422,0.009165076,1422,0.009203968,1422,0.015709035,1422,0.015723288,1422,0.015707238,1422,0.007018622,1422,0.007138286
1421,0.016915888,1421,-0.001541979,1421,0.004668741,1421,0.008914462,1421,0.009115878,1421,0.015434502,1421,0.015565147,1421,0.015423424,1421,0.006727072,1421,0.006807659
1420,0.017124354,1420,-0.001697026,1420,0.004480781,1420,0.008733847,1420,0.008918902,1420,0.015323954,1420,0.01539907,1420,0.015313683,1420,0.006609283,1420,0.006683933
1419,0.017332819,1419,-0.001341047,1419,0.004767161,1419,0.009104061,1419,0.009136497,1419,0.01568488,1419,0.015652463,1419,0.015707668,1419,0.006876952,1419,0.006969903
1418,0.017541284,1418,-0.001046344,1418,0.005157085,1418,0.009362957,1418,0.009255186,1418,0.015991639,1418,0.01579681,1418,0.015968516,1418,0.007223397,1418,0.007319739
1417,0.01774975,1417,-0.001202859,1417,0.005082514,1417,0.009311752,1417,0.00929808,1417,0.015936829,1417,0.015824165,1417,0.015908767,1417,0.007146391,1417,0.007266933
1416,0.017958215,1416,-0.001479913,1416,0.004765199,1416,0.009041601,1416,0.009207088,1416,0.01563883,1416,0.015778529,1416,0.015617684,1416,0.006847182,1416,0.007000049
1415,0.01816668,1415,-0.00161693,1415,0.004592291,1415,0.008871343,1415,0.009124892,1415,0.015524045,1415,0.015647015,1415,0.015506768,1415,0.006718265,1415,0.006792698
1414,0.018375146,1414,-0.001197438,1414,0.004913198,1414,0.009301835,1414,0.009355789,1414,0.015915884,1414,0.015868921,1414,0.015904309,1414,0.007108262,1414,0.007178734
1413,0.018583611,1413,-0.00103839,1413,0.005101424,1413,0.009460039,1413,0.00926021,1413,0.016065529,1413,0.015863927,1413,0.0159983,1413,0.007273276,1413,0.007356808
1412,0.018792077,1412,-0.000991852,1412,0.005252944,1412,0.009520813,1412,0.009454484,1412,0.016144322,1412,0.016074447,1412,0.016125515,1412,0.007339537,1412,0.007437564
1411,0.019000542,1411,-0.001295935,1411,0.0049736,1411,0.009273062,1411,0.009463585,1411,0.015942413,1411,0.016046109,1411,0.015880788,1411,0.007140207,1411,0.007230003
1410,0.019209007,1410,-0.001439357,1410,0.004840265,1410,0.009136312,1410,0.009446838,1410,0.015808756,1410,0.016061097,1410,0.015797373,1410,0.006913588,1410,0.007052323
1409,0.019417473,1409,-0.0011283,1409,0.005116144,1409,0.009449219,1409,0.009513378,1409,0.016174225,1409,0.016083527,1409,0.016159421,1409,0.007281779,1409,0.007423291
1408,0.019625938,1408,-0.000988495,1408,0.005252079,1408,0.009607954,1408,0.009443372,1408,0.016299825,1408,0.016077457,1408,0.016272547,1408,0.007382768,1408,0.007510513
1407,0.019834403,1407,-0.000841824,1407,0.005377783,1407,0.009729498,1407,0.009654297,1407,0.016389331,1407,0.016295336,1407,0.016376777,1407,0.007576414,1407,0.007659925
1406,0.020042869,1406,-0.000922631,1406,0.005354746,1406,0.009696991,1406,0.00979669,1406,0.016323611,1406,0.016383821,1406,0.016290525,1406,0.007516702,1406,0.007583816
1405,0.020251334,1405,-0.001065556,1405,0.005235625,1405,0.009425225,1405,0.009718062,1405,0.016107436,1405,0.016270854,1405,0.016087314,1405,0.00737092,1405,0.007533005
1404,0.020459799,1404,-0.000947634,1404,0.005364574,1404,0.009622669,1404,0.009831323,1404,0.01628894,1404,0.016388148,1404,0.016310306,1404,0.007571041,1404,0.007642905
1403,0.020668265,1403,-0.001213442,1403,0.005065307,1403,0.009404724,1403,0.009423585,1403,0.016111411,1403,0.016065583,1403,0.016113991,1403,0.007226713,1403,0.007377686
1402,0.02087673,1402,-0.001163206,1402,0.005030895,1402,0.009484909,1402,0.009354704,1402,0.016189432,1402,0.016048096,1402,0.016130835,1402,0.007311104,1402,0.007403253
1401,0.021085195,1401,-0.000665794,1401,0.005601268,1401,0.009916354,1401,0.009949857,1401,0.01663924,1401,0.016569501,1401,0.016624393,1401,0.007719024,1401,0.007807701
1400,0.021293661,1400,-0.000430788,1400,0.005977061,1400,0.010276419,1400,0.010364347,1400,0.017064475,1400,0.017116034,1400,0.017046301,1400,0.008133736,1400,0.008211841
1399,0.021502126,1399,-0.000800536,1399,0.005571166,1399,0.009942442,1399,0.010078042,1399,0.016723381,1399,0.016777808,1399,0.016688114,1399,0.00775834,1399,0.007837985
1398,0.021710591,1398,-0.001089725,1398,0.00523835,1398,0.009617561,1398,0.009643683,1398,0.016365541,1398,0.01628386,1398,0.016319821,1398,0.007436695,1398,0.007514068
1397,0.021919057,1397,-0.001111001,1397,0.005148729,1397,0.009544866,1397,0.009596627,1397,0.016289344,1397,0.016312672,1397,0.016328072,1397,0.007340089,1397,0.00749342
1396,0.022127522,1396,-0.00059497,1396,0.005722535,1396,0.010064795,1396,0.010004581,1396,0.016875191,1396,0.016724914,1396,0.016832404,1396,0.007907706,1396,0.008038558
1395,0.022335988,1395,-0.000222045,1395,0.006121588,1395,0.010386034,1395,0.010345393,1395,0.017166471,1395,0.017067112,1395,0.017140944,1395,0.008316213,1395,0.008452125
1394,0.022544453,1394,-0.000545902,1394,0.005736621,1394,0.010157503,1394,0.010224471,1394,0.016868625,1394,0.016939433,1394,0.01687842,1394,0.008022632,1394,0.008127881
1393,0.022752918,1393,-0.000747513,1393,0.005486719,1393,0.009946335,1393,0.010107663,1393,0.016666299,1393,0.016730484,1393,0.016649783,1393,0.007734387,1393,0.007782506
1392,0.022961384,1392,-0.000561363,1392,0.005627648,1392,0.010122315,1392,0.010306239,1392,0.016849222,1392,0.01695499,1392,0.016817819,1392,0.007909815,1392,0.008007497
1391,0.023169849,1391,-0.000738623,1391,0.005538707,1391,0.009973776,1391,0.010019124,1391,0.016756203,1391,0.016662668,1391,0.016719643,1391,0.007803116,1391,0.00791369
1390,0.023378314,1390,-0.000783172,1390,0.005425407,1390,0.009930762,1390,0.00987348,1390,0.016683649,1390,0.016601479,1390,0.016643759,1390,0.007730039,1390,0.007823067
1389,0.02358678,1389,-0.000529873,1389,0.005644353,1389,0.010147884,1389,0.010186467,1389,0.016878447,1389,0.016863108,1389,0.016838511,1389,0.007926766,1389,0.00806303
1388,0.023795245,1388,-8.49E-05,1388,0.006056117,1388,0.010535909,1388,0.010584605,1388,0.0172766,1388,0.017265502,1388,0.017280264,1388,0.008363051,1388,0.008454843
1387,0.02400371,1387,-0.000194981,1387,0.006013017,1387,0.010508937,1387,0.010590069,1387,0.01726879,1387,0.017321479,1387,0.017286029,1387,0.008328668,1387,0.008413221
1386,0.024212176,1386,-0.000653026,1386,0.005605542,1386,0.010146056,1386,0.010319837,1386,0.016874814,1386,0.01696258,1386,0.016904579,1386,0.007930114,1386,0.007978678
1385,0.024420641,1385,-0.000637776,1385,0.005664783,1385,0.010165135,1385,0.010357004,1385,0.01701868,1385,0.017082971,1385,0.017011976,1385,0.007923259,1385,0.008054486
1384,0.024629106,1384,-0.00052072,1384,0.005787064,1384,0.01024501,1384,0.010292535,1384,0.017161004,1384,0.017070936,1384,0.017132031,1384,0.008021841,1384,0.008217275
1383,0.024837572,1383,-0.000123044,1383,0.006179113,1383,0.01069191,1383,0.010684773,1383,0.017502792,1383,0.01747735,1383,0.017491041,1383,0.008364662,1383,0.008518592
1382,0.025046037,1382,0.00014048,1382,0.006490763,1382,0.010925766,1382,0.010865725,1382,0.017797083,1382,0.017666601,1382,0.017774377,1382,0.008796236,1382,0.00889203
1381,0.025254502,1381,0.00011992,1381,0.006331456,1381,0.010828408,1381,0.010871006,1381,0.017631365,1381,0.017559715,1381,0.017612116,1381,0.008654118,1381,0.008763932
1380,0.025462968,1380,-8.90E-06,1380,0.006197677,1380,0.010740625,1380,0.010835706,1380,0.017488778,1380,0.01754888,1380,0.01750573,1380,0.008580369,1380,0.008630088
1379,0.025671433,1379,-0.000457785,1379,0.005901771,1379,0.010424213,1379,0.010567205,1379,0.017300764,1379,0.017355047,1379,0.017304508,1379,0.008267665,1379,0.008327586
1378,0.025879899,1378,-0.000394427,1378,0.005905786,1378,0.010414562,1378,0.010498912,1378,0.017326679,1378,0.017322881,1378,0.017306583,1378,0.008248669,1378,0.008359938
1377,0.026088364,1377,-0.000571548,1377,0.005813482,1377,0.010306795,1377,0.010333543,1377,0.017203204,1377,0.017133376,1377,0.017192028,1377,0.008143706,1377,0.008253761
1376,0.026296829,1376,-0.000566223,1376,0.00583182,1376,0.010335876,1376,0.010374608,1376,0.017245222,1376,0.017211797,1376,0.017225964,1376,0.008140383,1376,0.008318535
1375,0.026505295,1375,-0.000461715,1375,0.005908804,1375,0.010465128,1375,0.010436941,1375,0.017378917,1375,0.017347746,1375,0.017357957,1375,0.008294788,1375,0.008383214
1374,0.02671376,1374,-0.000405289,1374,0.006055986,1374,0.010547313,1374,0.01060479,1374,0.017503034,1374,0.017449001,1374,0.017474495,1374,0.008442807,1374,0.008515767
1373,0.026922225,1373,-0.000205745,1373,0.006106204,1373,0.01072826,1373,0.010759437,1373,0.017621148,1373,0.017603869,1373,0.017623007,1373,0.008466668,1373,0.008564396
1372,0.027130691,1372,-0.000147939,1372,0.00618615,1372,0.010756332,1372,0.010862194,1372,0.017657543,1372,0.0176934,1372,0.017686822,1372,0.008574693,1372,0.008665658
1371,0.027339156,1371,-0.000246313,1371,0.00611933,1371,0.01061625,1371,0.010725659,1371,0.017580524,1371,0.017592708,1371,0.017590337,1371,0.008517905,1371,0.008608435
1370,0.027547621,1370,-0.000334111,1370,0.006058506,1370,0.010568293,1370,0.010598,1370,0.017516725,1370,0.017519636,1370,0.017519394,1370,0.008473769,1370,0.008595234
1369,0.027756087,1369,-0.000116782,1369,0.00614561,1369,0.010804444,1369,0.010831168,1369,0.017699035,1369,0.017666359,1369,0.017666196,1369,0.008540344,1369,0.008618786
1368,0.027964552,1368,0.000115622,1368,0.006324023,1368,0.010895797,1368,0.011040165,1368,0.017873682,1368,0.017875785,1368,0.017885873,1368,0.008779885,1368,0.008884368
1367,0.028173017,1367,0.000266138,1367,0.006628943,1367,0.011226445,1367,0.011281913,1367,0.018193273,1367,0.018169276,1367,0.01816925,1367,0.009099937,1367,0.009220546
1366,0.028381483,1366,9.81E-05,1366,0.006461729,1366,0.011040351,1366,0.011082147,1366,0.018002903,1366,0.017985204,1366,0.017963944,1366,0.008865292,1366,0.008911292
1365,0.028589948,1365,0.000321441,1365,0.006553015,1365,0.011245039,1365,0.011276865,1365,0.018204801,1365,0.018175,1365,0.018172299,1365,0.008983246,1365,0.009093249
1364,0.028798413,1364,0.000421602,1364,0.006687928,1364,0.011377512,1364,0.011422025,1364,0.018329827,1364,0.018266028,1364,0.018329881,1364,0.009124098,1364,0.009238077
1363,0.029006879,1363,-3.11E-05,1363,0.006367967,1363,0.011015525,1363,0.011050999,1363,0.017988333,1363,0.017969826,1363,0.017965293,1363,0.008795629,1363,0.008865873
1362,0.029215344,1362,0.000326312,1362,0.006676099,1362,0.011323201,1362,0.011357982,1362,0.018361447,1362,0.018327748,1362,0.018368416,1362,0.009097268,1362,0.009218801
1361,0.02942381,1361,0.000484726,1361,0.006818361,1361,0.011411022,1361,0.011473664,1361,0.018403819,1361,0.018432258,1361,0.018356912,1361,0.009197913,1361,0.009373457
1360,0.029632275,1360,0.000304603,1360,0.006635435,1360,0.011331039,1360,0.011368717,1360,0.018279418,1360,0.018347595,1360,0.018291811,1360,0.009085901,1360,0.009177422
1359,0.02984074,1359,0.00034271,1359,0.006679832,1359,0.011381525,1359,0.011442329,1359,0.018425209,1359,0.018439388,1359,0.018400714,1359,0.009185856,1359,0.009286999
1358,0.030049206,1358,0.000314525,1358,0.006666767,1358,0.011387291,1358,0.011396964,1358,0.018403469,1358,0.018324185,1358,0.018365959,1358,0.009175255,1358,0.009222027
1357,0.030257671,1357,0.000177614,1357,0.006442681,1357,0.011198394,1357,0.011184953,1357,0.018169655,1357,0.018104907,1357,0.018205529,1357,0.009001904,1357,0.00906412
1356,0.030466136,1356,5.46E-05,1356,0.006432698,1356,0.011143653,1356,0.011195817,1356,0.018172732,1356,0.018167172,1356,0.018147873,1356,0.008855623,1356,0.008968844
1355,0.030674602,1355,0.000163397,1355,0.006441289,1355,0.011242489,1355,0.01127389,1355,0.018273668,1355,0.018307364,1355,0.018260006,1355,0.008998231,1355,0.0090845
1354,0.030883067,1354,6.37E-05,1354,0.006303825,1354,0.011162988,1354,0.011153878,1354,0.018133109,1354,0.018161504,1354,0.018111788,1354,0.00889824,1354,0.008976957
1353,0.031091532,1353,-9.32E-07,1353,0.00629542,1353,0.011040776,1353,0.011162961,1353,0.018093517,1353,0.018159939,1353,0.018063078,1353,0.008874988,1353,0.008972517
1352,0.031299998,1352,9.53E-05,1352,0.006394999,1352,0.011194675,1352,0.011297243,1352,0.018271076,1352,0.018301936,1352,0.018191114,1352,0.008947756,1352,0.009060367
1351,0.031508463,1351,0.000157907,1351,0.006402486,1351,0.011219112,1351,0.011316505,1351,0.018285682,1351,0.018363716,1351,0.018311467,1351,0.009019691,1351,0.009122883
1350,0.031716928,1350,0.000135068,1350,0.006420218,1350,0.011235025,1350,0.011331969,1350,0.018292189,1350,0.018339198,1350,0.018287085,1350,0.009050799,1350,0.009126742
1349,0.031925394,1349,-3.05E-06,1349,0.006327674,1349,0.011157251,1349,0.011162324,1349,0.018201426,1349,0.018135188,1349,0.018204935,1349,0.008932298,1349,0.009044958
1348,0.032133859,1348,7.12E-05,1348,0.00635486,1348,0.011238584,1348,0.011199934,1348,0.018306067,1348,0.018215625,1348,0.018265218,1348,0.0089972,1348,0.009103903
1347,0.032342325,1347,3.31E-06,1347,0.00634937,1347,0.011221105,1347,0.011181128,1347,0.018312627,1347,0.018181155,1347,0.018284736,1347,0.009029258,1347,0.009142736
